Sr No.,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime,split,metadata_csv,label,media_path,media_folder,wav_path
1387,Really?,Tag,surprise,positive,144,4,7,5,"0:15:19,919","0:15:20,471",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,surprise,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia144_utt4.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/ece1fcc2873ffe104647ca108ca5450e.wav
1388,"Yeah, for you!",Joey,joy,positive,144,5,7,5,"0:15:20,471","0:15:22,224",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,joy,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia144_utt5.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/60932eadd4854e76bc3df9fa6860922f.wav
1389,"Oh, Danielle! I wasn't expecting the machine... Give me a call when you get a chance.  Bye-bye.  Oh God!",Chandler,surprise,negative,145,0,1,20,"00:05:09,309","00:05:21,320",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,surprise,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia145_utt0.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/deea8dd9dce4b9c1df07e366fdf89249.wav
1390,That's,Monica,neutral,neutral,145,1,1,20,"00:05:25,116","00:05:28,535",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia145_utt1.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/4f421bf0decd17817a7cc66f40aa8dae.wav
1391,"Hey, I've been honing!",Chandler,anger,negative,145,2,1,20,"00:05:29,162","00:05:30,871",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia145_utt2.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/00d682ccf2b1ef6c29904ab57f34081d.wav
1392,What was with the dishes?,Ross,neutral,neutral,145,3,1,20,"00:05:31,831","00:05:32,998",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia145_utt3.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/775555409765aa80e5443585eb185bf1.wav
1393,"Oh, uh..",Chandler,fear,negative,145,4,1,20,"0:05:33,166","0:05:33,959",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,fear,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia145_utt4.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/ade0cad85024360cd0cbc9f1083d3bd0.wav
1394,I want her to think I might be in a restaurant.. y'know?,Chandler,fear,negative,145,5,1,20,"0:05:33,959","0:05:36,229",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,fear,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia145_utt5.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/78d47dcc256fb9ab59aefb19f6aa57ab.wav
1395,"I might have some kind of life, like I haven't been sitting around here honing for the past few hours.",Chandler,anger,negative,145,6,1,20,"00:05:36,336","00:05:42,966",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia145_utt6.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/26e8f238cb5111f355d140b1d4636430.wav
1396,"Look look! He's doing it again, the guy with the telescope!",Monica,surprise,negative,145,7,1,20,"00:05:43,301","00:05:52,934",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,surprise,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia145_utt7.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/d37df1eda6b4d3c554f3de1a702748a4.wav
1397,Oh my God!  Go away!  Stop looking in here!,Phoebe,anger,negative,145,8,1,20,"00:05:45,720","00:05:52,934",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia145_utt8.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/b825a43242c4d0d34c089aef4e037181.wav
1398,"Great, now he's waving back.",Monica,disgust,negative,145,9,1,20,"00:05:53,102","00:05:55,729",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,disgust,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia145_utt9.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/f8169db6b85053e64f01c6f957801552.wav
1399,"Man, we gotta do something about that guy.",Joey,disgust,negative,145,10,1,20,"00:05:57,148","00:05:58,815",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,disgust,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia145_utt10.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/1965f870861789d39214fc5348e850de.wav
1400,"This morning, I caught him looking into our apartment.",Joey,disgust,negative,145,11,1,20,"00:05:58,983","00:06:01,318",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,disgust,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia145_utt11.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/01fe2365bb0d974e6c1a4c5e20307702.wav
1401,It creeps me out!,Joey,anger,negative,145,12,1,20,"0:06:01,486","0:06:02,654",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia145_utt12.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/fac8390a2885447fe76498cd790ff478.wav
1402,I feel like I can't do stuff!,Joey,anger,negative,145,13,1,20,"0:06:02,654","0:06:04,181",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia145_utt13.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/18f3dd7d101c9c342ef02453c9057558.wav
1403,What kinda stuff?,Monica,joy,positive,145,14,1,20,"00:06:05,031","00:06:07,240",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,joy,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia145_utt14.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/86ba75cc0a7a6ca24d8d5bc9cb968297.wav
1404,"Will you grow up? I'm not talking about sexy stuff, but, like, when I'm cooking naked.",Joey,disgust,negative,145,15,1,20,"00:06:08,993","00:06:14,664",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,disgust,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia145_utt15.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/0f2f2a3ab7591b81479a94d2e8bcc0d9.wav
1405,You cook naked?,Phoebe,surprise,positive,145,16,1,20,"00:06:17,043","00:06:18,377",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,surprise,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia145_utt16.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/131b62040e791a683061c49f0c314786.wav
1406,"Yeah, toast, oatmeal... nothing that spatters.",Joey,neutral,neutral,145,17,1,20,"00:06:18,544","00:06:21,713",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia145_utt17.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/ce9faffeb08fc1ec9819a6e2dee29357.wav
1407,What are you looking at me for? I didn't know that.,Chandler,surprise,negative,145,18,1,20,"00:06:25,176","00:06:27,719",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,surprise,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia145_utt18.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/da4b0a184bb54cc0ed617b94afeb0c6a.wav
1408,Y'know they say a watched pot never beeps.,Monica,neutral,neutral,146,0,3,14,"00:11:29,814","00:11:33,149",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia146_utt0.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/02d09889b2b17670cc0caf789183f383.wav
1409,"Its just y'know, been a couple of hours, and she hasnt called. Not that I even care, y'know.",Phoebe,sadness,negative,146,1,3,14,"00:11:38,948","00:11:46,538",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,sadness,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia146_utt1.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/11f270a55da68a9205f82be563e7a4b2.wav
1410,Phoebe why dont you just call her? You obviously want to.,Monica,neutral,neutral,146,2,3,14,"00:11:44,328","00:11:48,790",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia146_utt2.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/4439b248bd6a70c0f2e8357274538ea4.wav
1411,You think you know me so well.,Phoebe,anger,negative,146,3,3,14,"00:11:48,958","00:11:50,959",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia146_utt3.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/d87399ae67e462c6c7e3573185883f90.wav
1412,"Well, dont cha wanna?",Monica,neutral,neutral,146,4,3,14,"0:11:51,127","0:11:52,128",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia146_utt4.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/f51f76be913a2ceddcb7d98d7ac63484.wav
1413,Yeah.,Phoebe,neutral,neutral,146,5,3,14,"0:11:52,128","0:11:54,017",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia146_utt5.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/74eb940e93e8ae83b7884ad19f01caf4.wav
1414,"Okay, well I do know you.",Monica,neutral,neutral,146,6,3,14,"0:11:55,131","0:11:56,633",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia146_utt6.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/7206858fd0a86cb855352f8b1b16ff80.wav
1415,Thats what I said.,Phoebe,neutral,neutral,146,7,3,14,"0:11:56,633","0:11:58,887",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia146_utt7.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/d1f19834556a4c937656dcc65fdda153.wav
1416,Well so?,Monica,neutral,neutral,146,8,3,14,"0:12:01,053","0:12:01,805",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia146_utt8.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/464245601a9a3d27a120d39cf3234bc3.wav
1417,I cant.,Phoebe,sadness,negative,146,9,3,14,"0:12:01,805","0:12:03,147",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,sadness,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia146_utt9.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/6b4a7db15e3f52d16f354fa18f3b8164.wav
1418,I cant.,Phoebe,sadness,negative,146,10,3,14,"0:12:03,147","0:12:03,683",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,sadness,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia146_utt10.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/adb0ee6d3f5013ab4f87db3c343d972f.wav
1419,"She dumped me, I mean I totally trusted her and then one day it was Okay, bye Pheebs gone.",Phoebe,sadness,negative,146,11,3,14,"00:12:03,764","00:12:11,020",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,sadness,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia146_utt11.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/a55b12cc42387f13fd10363f3888601d.wav
1420,"Y'know what the saddest part is, when we were playing together, that was like the most fun Ive ever had in like all my lives.",Phoebe,sadness,negative,146,12,3,14,"00:12:12,648","00:12:20,864",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,sadness,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia146_utt12.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/9957c81baf81d2130cc13cfccfba7f5e.wav
1421,"Ok, bye.  Well, Monica's not coming, it's just gonna be me and Rachel.",Ross,neutral,neutral,147,0,1,5,"00:07:08,803","00:07:12,389",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia147_utt0.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/9db428d6a45581a84cfb19d052975fef.wav
1422,"Oh. Well, hold on camper, are you sure you've thought this thing through?",Chandler,neutral,neutral,147,1,1,5,"00:07:13,766","00:07:16,852",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia147_utt1.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/2a44a84382ee4b82b7d7802e0d5a90ca.wav
1423,It's laundry. The thinking through is minimal.,Ross,neutral,neutral,147,2,1,5,"00:07:17,103","00:07:20,272",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia147_utt2.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/b9c9f68eef42ec07eacc1305bcfedcec.wav
1424,"It's just you and Rachel, just the two of you? This is a date. You're going on a date.",Chandler,joy,positive,147,3,1,5,"00:07:21,399","00:07:26,027",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,joy,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia147_utt3.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/d2f600dd1cd3825ac188f21942f55528.wav
1425,Nuh-uh.,Ross,fear,negative,147,4,1,5,"00:07:27,864","00:07:28,989",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,fear,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia147_utt4.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/80c75e74a0f77c37e1d4bd4afce9d769.wav
1426,Yuh-huh.,Chandler,joy,positive,147,5,1,5,"00:07:31,325","00:07:32,576",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,joy,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia147_utt5.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/06953326afa2e895e88927340962fcf7.wav
1427,"So what're you saying here? I should shave again, pick up some wine, what?",Ross,surprise,negative,147,6,1,5,"00:07:33,703","00:07:37,539",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,surprise,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia147_utt6.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/ed25040fa2f3952dcc4e56e52219a5fa.wav
1428,"Well, you may wanna rethink the dirty underwear.",Chandler,disgust,negative,147,7,1,5,"00:07:37,790","00:07:41,126",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,disgust,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia147_utt7.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/82e5c605ccee408f5342b7d83e1baaaa.wav
1429,This is basically the first time she's gonna see your underwearyou want it to be dirty?,Chandler,surprise,negative,147,8,1,5,"00:07:42,420","00:07:46,548",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,surprise,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia147_utt8.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/3da66475fefb4887aa5e76f2279b7104.wav
1430,No.,Ross,neutral,neutral,147,9,1,5,"00:07:50,887","00:07:52,179",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia147_utt9.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/9ee9fe4d081d95739c2c48d038310da5.wav
1431,"Oh, and uh, the fabric softener?",Chandler,neutral,neutral,147,10,1,5,"00:07:53,639","00:07:55,807",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia147_utt10.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/beeb7d957eef21d99c5efb9296130664.wav
1432,"Ok, ok, now what is wrong with my",Ross,anger,negative,147,11,1,5,"00:07:56,017","00:07:58,810",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia147_utt11.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/482def88902f69df92699a28746ae0b4.wav
1434,"Ok, so it's just because it was my table, I have to buy a new one?",Chandler,anger,negative,148,0,1,12,"00:07:31,909","00:07:35,036",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia148_utt0.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/d531f55200e37a5308bf4291450f4245.wav
1435,That's the rule.,Joey,neutral,neutral,148,1,1,12,"00:07:35,204","00:07:36,955",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,neutral,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia148_utt1.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/fae4ce7e40bcbaa2bc69d75ca3fd2f54.wav
1436,"What rule? There's no rule, if anything, you owe me a table!",Chandler,anger,negative,148,2,1,12,"00:07:37,999","00:07:41,543",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia148_utt2.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/241fccb903507cff1b9acf981635abd8.wav
1437,How'd you get to that?,Joey,anger,negative,148,3,1,12,"00:07:41,961","00:07:45,088",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia148_utt3.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/3386e01284acbdfb8e930daf36956b7e.wav
1438,"Well, I believe the piece of furniture was fine until your little breakfast adventure with Angela Delvecchio",Chandler,anger,negative,148,4,1,12,"00:07:45,256","00:07:47,996",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,anger,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia148_utt4.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/d702a78cf02523925023344500546252.wav
1439,You knew about that?,Joey,surprise,positive,148,5,1,12,"00:07:48,843","00:07:49,926",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,surprise,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia148_utt5.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/b9f0d05b92544bde4938b363b82fbae7.wav
1440,"Well, let's just say the impressions you made in the butter left little to the imagination.",Chandler,disgust,negative,148,6,1,12,"00:07:50,094","00:07:57,100",train,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_sent_emo.csv,disgust,/content/XAI_MELD_Project/data/MELD/MELD.Raw/train_splits/dia148_utt6.mp4,train_splits,/content/drive/MyDrive/XAI_MELD_Project/cache/meld_ssl_cbm_xai/audio_cache_wav16k/3854d9906ad6d518dc4caeca7324d9f4.wav
